feedback_id,viewing_id,applicant_id,property_id,timestamp,rating,sentiment,objections,comments
F-1409,V-1619,A-1449,P-1537,2026-06-16 09:00:00,5,1.0,TERMS,"Positive viewing feedback. Applicant liked the layout and Croydon location, with questions about tenancy terms."
F-1410,V-1620,A-1449,P-2027,2026-06-22 16:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Croydon location, with questions about tenancy terms."
F-1411,V-1621,A-1450,P-2585,2026-05-11 10:00:00,2,-0.5,PRICE|TRANSPORT|CONDITION,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-1412,V-1622,A-1450,P-2941,2026-08-11 16:00:00,4,0.5,TRANSPORT,"Positive viewing feedback. Applicant liked the layout and Hackney location, with questions about tenancy terms."
F-1413,V-1623,A-1451,P-2544,2026-06-07 13:00:00,4,0.5,TERMS,"Positive viewing feedback. Applicant liked the layout and Greenwich location, with questions about tenancy terms."
F-1414,V-1624,A-1451,P-1643,2026-05-12 10:00:00,5,1.0,TRANSPORT,"Positive viewing feedback. Applicant liked the layout and Greenwich location, with questions about tenancy terms."
F-1415,V-1625,A-1451,P-2336,2026-06-10 10:00:00,3,0.0,PRICE|TERMS,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-1416,V-1627,A-1451,P-1499,2026-06-29 17:00:00,4,0.5,PRICE|TERMS,"Positive viewing feedback. Applicant liked the layout and Battersea location, with questions about tenancy terms."
F-1417,V-1628,A-1452,P-2314,2026-05-30 11:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Islington location, with questions about tenancy terms."
F-1418,V-1629,A-1452,P-1274,2026-05-23 10:00:00,4,0.5,PRICE,"Positive viewing feedback. Applicant liked the layout and Fulham location, with questions about tenancy terms."
F-1419,V-1631,A-1453,P-1092,2026-08-09 13:00:00,2,-0.5,PRICE|CONDITION,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-1420,V-1633,A-1454,P-1301,2026-06-24 12:00:00,3,0.0,TRANSPORT|TERMS,Applicant had reservations and asked for better matching alternatives.
F-1421,V-1634,A-1454,P-1604,2026-06-20 10:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Croydon location, with questions about tenancy terms."
F-1422,V-1635,A-1455,P-2349,2026-06-26 11:00:00,4,0.5,PRICE|TERMS,"Positive viewing feedback. Applicant liked the layout and Hackney location, with questions about tenancy terms."
F-1423,V-1636,A-1455,P-1700,2026-08-08 16:00:00,4,0.5,PRICE,"Positive viewing feedback. Applicant liked the layout and Stratford location, with questions about tenancy terms."
F-1424,V-1637,A-1455,P-1977,2026-07-02 15:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Hackney location, with questions about tenancy terms."
F-1425,V-1638,A-1456,P-1942,2026-08-03 15:00:00,3,0.0,PRICE,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-1426,V-1639,A-1456,P-2671,2026-05-13 14:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Croydon location, with questions about tenancy terms."
F-1427,V-1640,A-1457,P-2454,2026-08-06 09:00:00,4,0.5,PRICE,"Positive viewing feedback. Applicant liked the layout and Greenwich location, with questions about tenancy terms."
F-1428,V-1641,A-1457,P-2068,2026-06-18 12:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Greenwich location, with questions about tenancy terms."
F-1429,V-1642,A-1457,P-1312,2026-08-11 10:00:00,3,0.0,PRICE,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-1430,V-1643,A-1457,P-1647,2026-06-02 15:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Greenwich location, with questions about tenancy terms."
F-1431,V-1644,A-1457,P-2039,2026-07-20 16:00:00,2,-0.5,PRICE|SIZE,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-1432,V-1645,A-1458,P-1256,2026-07-14 11:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Croydon location, with questions about tenancy terms."
F-1433,V-1646,A-1458,P-2232,2026-06-04 12:00:00,3,0.0,,Applicant had reservations and asked for better matching alternatives.
F-1434,V-1647,A-1458,P-1517,2026-06-20 15:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Croydon location, with questions about tenancy terms."
F-1435,V-1648,A-1458,P-2957,2026-05-14 15:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Greenwich location, with questions about tenancy terms."
F-1436,V-1649,A-1459,P-1924,2026-06-23 12:00:00,3,0.0,TRANSPORT,Applicant had reservations and asked for better matching alternatives.
F-1437,V-1650,A-1459,P-2068,2026-05-04 13:00:00,4,0.5,TERMS,"Positive viewing feedback. Applicant liked the layout and Greenwich location, with questions about tenancy terms."
F-1438,V-1651,A-1460,P-1426,2026-07-03 14:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Shoreditch location, with questions about tenancy terms."
F-1439,V-1652,A-1460,P-1964,2026-05-17 12:00:00,3,0.0,TRANSPORT,Applicant had reservations and asked for better matching alternatives.
F-1440,V-1653,A-1460,P-1391,2026-07-28 17:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Fulham location, with questions about tenancy terms."
F-1441,V-1654,A-1460,P-2040,2026-06-06 09:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Shoreditch location, with questions about tenancy terms."
F-1442,V-1655,A-1460,P-2456,2026-05-29 15:00:00,5,1.0,TRANSPORT,"Positive viewing feedback. Applicant liked the layout and Battersea location, with questions about tenancy terms."
F-1443,V-1656,A-1461,P-1942,2026-07-21 10:00:00,2,-0.5,PRICE|SIZE,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-1444,V-1657,A-1461,P-2729,2026-06-10 13:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Croydon location, with questions about tenancy terms."
F-1445,V-1658,A-1461,P-2932,2026-07-07 15:00:00,5,1.0,TERMS,"Positive viewing feedback. Applicant liked the layout and Croydon location, with questions about tenancy terms."
F-1446,V-1659,A-1461,P-2671,2026-06-18 13:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Croydon location, with questions about tenancy terms."
F-1447,V-1660,A-1461,P-1200,2026-07-04 15:00:00,3,0.0,,Applicant had reservations and asked for better matching alternatives.
F-1448,V-1661,A-1462,P-2871,2026-06-12 13:00:00,4,0.5,PRICE,"Positive viewing feedback. Applicant liked the layout and Chelsea location, with questions about tenancy terms."
F-1449,V-1662,A-1462,P-2889,2026-05-05 10:00:00,5,1.0,TRANSPORT,"Positive viewing feedback. Applicant liked the layout and Croydon location, with questions about tenancy terms."
F-1450,V-1663,A-1462,P-2619,2026-07-14 10:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Croydon location, with questions about tenancy terms."
F-1451,V-1664,A-1462,P-2733,2026-06-15 11:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Croydon location, with questions about tenancy terms."
F-1452,V-1666,A-1463,P-1009,2026-08-10 10:00:00,5,1.0,TERMS,"Positive viewing feedback. Applicant liked the layout and Stratford location, with questions about tenancy terms."
F-1453,V-1667,A-1463,P-1662,2026-07-06 16:00:00,3,0.0,PRICE|TRANSPORT,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-1454,V-1668,A-1463,P-2360,2026-05-27 16:00:00,5,1.0,TERMS,"Positive viewing feedback. Applicant liked the layout and Stratford location, with questions about tenancy terms."
F-1455,V-1669,A-1464,P-2273,2026-05-30 10:00:00,4,0.5,PRICE,"Positive viewing feedback. Applicant liked the layout and Clapham location, with questions about tenancy terms."
F-1456,V-1670,A-1464,P-2297,2026-06-28 15:00:00,4,0.5,PRICE|TERMS,"Positive viewing feedback. Applicant liked the layout and Hackney location, with questions about tenancy terms."
F-1457,V-1671,A-1464,P-2555,2026-06-19 12:00:00,3,0.0,PRICE|TRANSPORT,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-1458,V-1672,A-1465,P-1070,2026-08-05 10:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Stratford location, with questions about tenancy terms."
F-1459,V-1673,A-1465,P-2215,2026-05-07 17:00:00,4,0.5,PRICE,"Positive viewing feedback. Applicant liked the layout and Stratford location, with questions about tenancy terms."
F-1460,V-1674,A-1466,P-2580,2026-07-13 09:00:00,3,0.0,TRANSPORT,Applicant had reservations and asked for better matching alternatives.
F-1461,V-1675,A-1466,P-2453,2026-07-26 11:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Greenwich location, with questions about tenancy terms."
F-1462,V-1676,A-1466,P-1763,2026-05-15 10:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Greenwich location, with questions about tenancy terms."
F-1463,V-1678,A-1467,P-1512,2026-06-01 09:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Greenwich location, with questions about tenancy terms."
F-1464,V-1679,A-1468,P-1803,2026-07-08 14:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Fulham location, with questions about tenancy terms."
F-1465,V-1682,A-1470,P-2515,2026-08-03 09:00:00,3,0.0,,Applicant had reservations and asked for better matching alternatives.
F-1466,V-1683,A-1470,P-1975,2026-05-29 10:00:00,4,0.5,TRANSPORT,"Positive viewing feedback. Applicant liked the layout and Wimbledon location, with questions about tenancy terms."
F-1467,V-1685,A-1471,P-2298,2026-05-18 14:00:00,5,1.0,TERMS,"Positive viewing feedback. Applicant liked the layout and Battersea location, with questions about tenancy terms."
F-1468,V-1686,A-1472,P-1203,2026-07-19 10:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Canary Wharf location, with questions about tenancy terms."
F-1469,V-1687,A-1472,P-1472,2026-07-30 15:00:00,2,-0.5,PRICE|TRANSPORT|AREA,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-1470,V-1690,A-1474,P-1556,2026-07-16 09:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Stratford location, with questions about tenancy terms."
F-1471,V-1691,A-1475,P-1022,2026-05-28 17:00:00,4,0.5,PRICE,"Positive viewing feedback. Applicant liked the layout and Croydon location, with questions about tenancy terms."
F-1472,V-1692,A-1475,P-1634,2026-06-23 15:00:00,4,0.5,TERMS,"Positive viewing feedback. Applicant liked the layout and Croydon location, with questions about tenancy terms."
F-1473,V-1693,A-1475,P-1257,2026-07-24 12:00:00,3,0.0,PRICE|TRANSPORT,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-1474,V-1694,A-1475,P-2744,2026-06-25 15:00:00,5,1.0,TRANSPORT,"Positive viewing feedback. Applicant liked the layout and Croydon location, with questions about tenancy terms."
F-1475,V-1695,A-1475,P-2550,2026-07-23 09:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Croydon location, with questions about tenancy terms."
F-1476,V-1696,A-1476,P-1480,2026-07-31 13:00:00,2,-0.5,PRICE|TRANSPORT|CONDITION,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-1477,V-1698,A-1476,P-1913,2026-06-04 13:00:00,4,0.5,PRICE,"Positive viewing feedback. Applicant liked the layout and Stratford location, with questions about tenancy terms."
F-1478,V-1699,A-1477,P-1092,2026-05-21 15:00:00,5,1.0,PRICE|TRANSPORT,"Positive viewing feedback. Applicant liked the layout and Canary Wharf location, with questions about tenancy terms."
F-1479,V-1700,A-1477,P-2047,2026-08-02 17:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Canary Wharf location, with questions about tenancy terms."
F-1480,V-1703,A-1477,P-1252,2026-05-13 12:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Canary Wharf location, with questions about tenancy terms."
F-1481,V-1704,A-1477,P-2822,2026-05-20 13:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Canary Wharf location, with questions about tenancy terms."
F-1482,V-1705,A-1477,P-1799,2026-08-04 11:00:00,4,0.5,TRANSPORT,"Positive viewing feedback. Applicant liked the layout and Greenwich location, with questions about tenancy terms."
F-1483,V-1706,A-1478,P-2216,2026-06-24 13:00:00,4,0.5,TRANSPORT,"Positive viewing feedback. Applicant liked the layout and Chelsea location, with questions about tenancy terms."
F-1484,V-1707,A-1478,P-2418,2026-05-29 12:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Chelsea location, with questions about tenancy terms."
F-1485,V-1708,A-1479,P-2482,2026-05-24 15:00:00,5,1.0,TRANSPORT,"Positive viewing feedback. Applicant liked the layout and Hackney location, with questions about tenancy terms."
F-1486,V-1709,A-1479,P-1328,2026-07-24 10:00:00,4,0.5,PRICE,"Positive viewing feedback. Applicant liked the layout and Hackney location, with questions about tenancy terms."
F-1487,V-1710,A-1480,P-1663,2026-07-24 14:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Fulham location, with questions about tenancy terms."
F-1488,V-1711,A-1480,P-2038,2026-07-31 16:00:00,2,-0.5,PRICE|AREA,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-1489,V-1712,A-1481,P-1020,2026-07-06 14:00:00,3,0.0,,Applicant had reservations and asked for better matching alternatives.
F-1490,V-1713,A-1481,P-1159,2026-05-28 12:00:00,3,0.0,PRICE,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-1491,V-1714,A-1482,P-1989,2026-07-28 17:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Battersea location, with questions about tenancy terms."
F-1492,V-1715,A-1482,P-1963,2026-08-06 09:00:00,5,1.0,PRICE,"Positive viewing feedback. Applicant liked the layout and Fulham location, with questions about tenancy terms."
F-1493,V-1716,A-1482,P-2600,2026-07-10 13:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Fulham location, with questions about tenancy terms."
F-1494,V-1717,A-1482,P-1211,2026-05-07 14:00:00,3,0.0,PRICE,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-1495,V-1718,A-1482,P-2751,2026-05-13 14:00:00,3,0.0,PRICE,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-1496,V-1719,A-1482,P-2442,2026-06-20 16:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Fulham location, with questions about tenancy terms."
F-1497,V-1720,A-1483,P-2077,2026-07-19 13:00:00,5,1.0,PRICE,"Positive viewing feedback. Applicant liked the layout and Camden location, with questions about tenancy terms."
F-1498,V-1721,A-1484,P-2307,2026-06-18 15:00:00,4,0.5,PRICE,"Positive viewing feedback. Applicant liked the layout and Canary Wharf location, with questions about tenancy terms."
F-1499,V-1722,A-1485,P-1223,2026-06-24 09:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Greenwich location, with questions about tenancy terms."
F-1500,V-1723,A-1485,P-1660,2026-06-20 17:00:00,3,0.0,PRICE,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-1501,V-1724,A-1485,P-2760,2026-06-28 15:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Greenwich location, with questions about tenancy terms."
F-1502,V-1725,A-1485,P-1951,2026-06-30 16:00:00,3,0.0,PRICE|TERMS,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-1503,V-1726,A-1485,P-2251,2026-06-11 17:00:00,2,-0.5,PRICE|SIZE,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-1504,V-1729,A-1486,P-1729,2026-06-28 15:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Canary Wharf location, with questions about tenancy terms."
F-1505,V-1730,A-1486,P-1974,2026-07-27 09:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Canary Wharf location, with questions about tenancy terms."
